index,Site EPA ID,Site Name,City,County,State,Zip Code,EPA Region,Date Type,Date,Site Score,Federal Facility Indicator,EPA ID,NPL Status,Superfund Alternative Approach Agreement?,Site URL
1600,NJD980529002,Delilah Road,Egg Harbor Township,ATLANTIC,New Jersey,08221,2,Deletion Date,10/13/2009,49.33,,NJD980529002,Deleted,No,www.epa.gov/superfund/delilah-road
1601,NJD046644407,Denzer & Schafer X-Ray Co.,Bayville,OCEAN,New Jersey,08721,2,Deletion Date,12/29/1998,40.36,,NJD046644407,Deleted,No,www.epa.gov/superfund/denzer-and-schafer
1602,NJ0001900281,Federal Creosote,Manville,SOMERSET,New Jersey,08835,2,Deletion Date,6/18/2014,50.0,,NJ0001900281,Deleted,No,www.epa.gov/superfund/federal-creosote
1603,NJD980529143,"Florence Land Recontouring, Inc., Landfill",Florence Township,BURLINGTON,New Jersey,08518,2,Deletion Date,5/13/2004,47.39,,NJD980529143,Deleted,No,www.epa.gov/superfund/florence-landfill
1604,NJ2210020275,Fort Dix (Landfill Site),Pemberton Township,BURLINGTON,New Jersey,08562,2,Deletion Date,9/24/2012,37.4,,NJ2210020275,Deleted,No,www.epa.gov/superfund/fort-dix-landfill
1605,NJD980532832,Friedman Property,Upper Freehold Township,MONMOUTH,New Jersey,08514,2,Deletion Date,3/7/1986,33.88,,NJD980532832,Deleted,No,www.epa.gov/superfund/friedman-property
1606,NJD980785646,Glen Ridge Radium Site,Glen Ridge,ESSEX,New Jersey,07028,2,Deletion Date,9/2/2009,49.14,,NJD980785646,Deleted,No,www.epa.gov/superfund/glen-ridge-radium
1607,NJ0001327733,Grand Street Mercury,Hoboken,HUDSON,New Jersey,07030,2,Deletion Date,9/18/2007,,,NJ0001327733,Deleted,No,www.epa.gov/superfund/grand-street-mercury
1608,NJD980532840,Hopkins Farm,Plumstead Township,OCEAN,New Jersey,08533,2,Deletion Date,8/27/2002,34.09,,NJD980532840,Deleted,No,www.epa.gov/superfund/hopkins-farm
1609,NJD981178411,Industrial Latex Corp.,Wallington Borough,BERGEN,New Jersey,07057,2,Deletion Date,4/21/2003,32.38,,NJD981178411,Deleted,No,www.epa.gov/superfund/industrial-latex
1610,NJD980505283,Jackson Township Landfill,Jackson Township,OCEAN,New Jersey,08527,2,Deletion Date,9/13/1995,38.11,,NJD980505283,Deleted,No,www.epa.gov/superfund/jackson-township-landfill
1611,NJD980529838,Krysowaty Farm,Hillsborough,SOMERSET,New Jersey,08853,2,Deletion Date,2/22/1989,55.14,,NJD980529838,Deleted,No,www.epa.gov/superfund/krysowaty-farm
1612,NJD980769301,Lodi Municipal Well,Lodi,BERGEN,New Jersey,07644,2,Deletion Date,12/29/1998,33.39,,NJD980769301,Deleted,No,www.epa.gov/superfund/lodi-well
1613,NJD085632164,M&T Delisa Landfill,Asbury Park,MONMOUTH,New Jersey,07755,2,Deletion Date,3/21/1991,32.27,,NJD085632164,Deleted,No,www.epa.gov/superfund/m-and-t-delisa
1614,NJD980654180,Mannheim Avenue Dump,Galloway Township,ATLANTIC,New Jersey,08213,2,Deletion Date,8/27/2007,36.56,,NJD980654180,Deleted,No,www.epa.gov/superfund/mannheim-avenue
1615,NJD980505671,Monroe Township Landfill,Monroe Township,MIDDLESEX,New Jersey,08520,2,Deletion Date,2/3/1994,42.37,,NJD980505671,Deleted,No,www.epa.gov/superfund/monroe-township
1616,NJD980785653,Montclair/West Orange Radium Site,"Montclair, West Orange",ESSEX,New Jersey,07044,2,Deletion Date,9/2/2009,49.14,,NJD980785653,Deleted,No,www.epa.gov/superfund/montclair-west-orange-radium
1617,NJD980529598,Pepe Field,Boonton,MORRIS,New Jersey,07005,2,Deletion Date,7/11/2003,33.83,,NJD980529598,Deleted,No,www.epa.gov/superfund/pepe-field
1618,NJD980532808,Pijak Farm,Plumstead Township,OCEAN,New Jersey,08533,2,Deletion Date,3/3/1997,43.48,,NJD980532808,Deleted,No,www.epa.gov/superfund/pijak-farm
1619,NJD980769350,Pomona Oaks Residential Wells,Galloway Township,ATLANTIC,New Jersey,08240,2,Deletion Date,5/7/1998,31.94,,NJD980769350,Deleted,No,www.epa.gov/superfund/pomona-oaks
1620,NJD070415005,"Renora, Inc.",Edison Township,MIDDLESEX,New Jersey,08837,2,Deletion Date,3/20/2000,40.44,,NJD070415005,Deleted,No,www.epa.gov/superfund/renora
1621,NJD980505754,Sayreville Landfill,Sayreville,MIDDLESEX,New Jersey,08872,2,Deletion Date,9/29/2011,37.05,,NJD980505754,Deleted,No,www.epa.gov/superfund/sayreville-landfill
1622,NJD980530679,South Brunswick Landfill,South Brunswick,MIDDLESEX,New Jersey,08852,2,Deletion Date,2/27/1998,53.42,,NJD980530679,Deleted,No,www.epa.gov/superfund/south-brunswick-landfill
1623,NJD980532816,Spence Farm,Plumstead Township,OCEAN,New Jersey,08533,2,Deletion Date,3/3/1997,45.87,,NJD980532816,Deleted,No,www.epa.gov/superfund/spence-farm
1624,NJD980761357,Tabernacle Drum Dump,Tabernacle Township,BURLINGTON,New Jersey,08088,2,Deletion Date,5/8/2008,36.83,,NJD980761357,Deleted,No,www.epa.gov/superfund/tabernacle-drum
1625,NJD980761399,Upper Deerfield Township Sanitary Landfill,Upper Deerfield Township,CUMBERLAND,New Jersey,08302,2,Deletion Date,6/9/2000,33.62,,NJD980761399,Deleted,No,www.epa.gov/superfund/upper-deerfield-landfill
1626,NJD980529887,Vineland State School,Vineland,CUMBERLAND,New Jersey,08360,2,Deletion Date,5/7/1998,40.84,,NJD980529887,Deleted,No,www.epa.gov/superfund/vineland-state-school
1627,NJ1891837980,"W.R. Grace & Co., Inc./Wayne Interim Storage Site (USDOE)",Wayne Township,PASSAIC,New Jersey,07470,2,Deletion Date,9/30/2012,47.14,,NJ1891837980,Deleted,No,www.epa.gov/superfund/wayne-interim-storage
1628,NJD980532824,Wilson Farm,Plumstead Township,[blank county],New Jersey,08533,2,Deletion Date,9/8/2009,33.93,,NJD980532824,Deleted,No,www.epa.gov/superfund/wilson-farm
1629,NJD045653854,Witco Chemical Corp. (Oakland Plant),Oakland,BERGEN,New Jersey,07436,2,Deletion Date,9/29/1995,30.63,,NJD045653854,Deleted,No,www.epa.gov/superfund/witco-chemical
1630,NMD043158591,AT & SF (Clovis),Clovis,CURRY,New Mexico,88101,6,Deletion Date,3/17/2003,33.62,,NMD043158591,Deleted,No,www.epa.gov/superfund/atsf-clovis
1631,NMD097960272,Cal West Metals (USSBA),Lemitar,SOCORRO,New Mexico,87823,6,Deletion Date,12/20/1996,59.37,,NMD097960272,Deleted,No,www.epa.gov/superfund/cal-west-metals
1632,NMD981155930,Cleveland Mill,Silver City,GRANT,New Mexico,88062,6,Deletion Date,7/23/2001,40.37,,NMD981155930,Deleted,No,www.epa.gov/superfund/cleveland-mill
1633,NMD980749980,Pagano Salvage,Los Lunas,VALENCIA,New Mexico,87031,6,Deletion Date,10/14/1992,35.57,,NMD980749980,Deleted,No,www.epa.gov/superfund/pagano-salvage
1634,NYD072366453,"Action Anodizing, Plating, & Polishing Corp.",Copiague,SUFFOLK,New York,11701,2,Deletion Date,9/29/1995,34.72,,NYD072366453,Deleted,No,www.epa.gov/superfund/action-anodizing
1635,NYD001485226,Anchor Chemicals,Hicksville,NASSAU,New York,11801,2,Deletion Date,9/30/1999,37.2,,NYD001485226,Deleted,No,www.epa.gov/superfund/anchor-chemicals
1636,NYD980507693,Batavia Landfill,Batavia,GENESEE,New York,14020,2,Deletion Date,11/29/2005,50.18,,NYD980507693,Deleted,No,www.epa.gov/superfund/batavia-landfill
1637,NYD980768675,BEC Trucking,Vestal,BROOME,New York,13850,2,Deletion Date,10/14/1992,30.75,,NYD980768675,Deleted,No,www.epa.gov/superfund/bec-trucking
1638,NYD980768683,"BioClinical Laboratories, Inc.",Bohemia,SUFFOLK,New York,11716,2,Deletion Date,9/9/1994,32.91,,NYD980768683,Deleted,No,www.epa.gov/superfund/bioclinical-labs
1639,NYD981561954,C & J Disposal Leasing Co. Dump,Hamilton,MADISON,New York,13346,2,Deletion Date,9/20/1994,35.1,,NYD981561954,Deleted,No,www.epa.gov/superfund/c-and-j-disposal
1640,NYD000511576,Clothier Disposal,Town of Granby,OSWEGO,New York,13069,2,Deletion Date,2/8/1996,34.48,,NYD000511576,Deleted,No,www.epa.gov/superfund/clothier-disposal
1641,NYD981486947,Conklin Dumps,Conklin,BROOME,New York,13748,2,Deletion Date,4/25/1997,33.93,,NYD981486947,Deleted,No,www.epa.gov/superfund/conklin-dumps
1642,NY0002455756,Consolidated Iron and Metal,Newburgh,ORANGE,New York,12550,2,Deletion Date,12/3/2014,50.0,,NY0002455756,Deleted,No,www.epa.gov/superfund/consolidated-iron
1643,NYD980593099,Fulton Terminals,Fulton,OSWEGO,New York,13069,2,Deletion Date,7/20/2018,36.5,,NYD980593099,Deleted,No,www.epa.gov/superfund/fulton-terminals
1644,NYD981560915,Hiteman Leather,West Winfield,HERKIMER,New York,13491,2,Deletion Date,2/13/2012,50.0,,NYD981560915,Deleted,No,www.epa.gov/superfund/hiteman-leather
1645,NYD980506810,Hooker (102nd Street),Niagara Falls,NIAGARA,New York,14304,2,Deletion Date,8/5/2004,30.48,,NYD980506810,Deleted,No,www.epa.gov/superfund/hooker-102nd-street
1646,NYD000831644,Hooker (Hyde Park),Niagara Falls,NIAGARA,New York,14304,2,Deletion Date,10/23/2013,34.77,,NYD000831644,Deleted,No,www.epa.gov/superfund/hooker-hyde-park
1647,NYD001344456,Jackson Steel,"Mineola, North Hempstead",NASSAU,New York,11501,2,Deletion Date,9/26/2016,50.0,,NYD001344456,Deleted,No,www.epa.gov/superfund/jackson-steel
1648,NYD980534556,Jones Sanitation,Hyde Park,DUTCHESS,New York,12538,2,Deletion Date,9/23/2005,52.52,,NYD980534556,Deleted,No,www.epa.gov/superfund/jones-sanitation
1649,NYD980780795,Katonah Municipal Well,Town of Bedford,WESTCHESTER,New York,10536,2,Deletion Date,3/20/2000,35.35,,NYD980780795,Deleted,No,www.epa.gov/superfund/katonah-well
1650,NYD075784165,Kenmark Textile Corp.,Farmingdale,SUFFOLK,New York,11735,2,Deletion Date,5/1/1995,31.72,,NYD075784165,Deleted,No,www.epa.gov/superfund/kenmark-textile
1651,NYD000606947,Love Canal,Niagara Falls,NIAGARA,New York,14304,2,Deletion Date,9/30/2004,52.23,,NYD000606947,Deleted,No,www.epa.gov/superfund/love-canal
1652,NYD013468939,Ludlow Sand & Gravel,Clayville,ONEIDA,New York,13322,2,Deletion Date,12/2/2013,36.88,,NYD013468939,Deleted,No,www.epa.gov/superfund/ludlow-sand-and-gravel
1653,NYD010959757,Marathon Battery Corp.,Cold Springs,PUTNAM,New York,10516,2,Deletion Date,10/18/1996,30.27,,NYD010959757,Deleted,No,www.epa.gov/superfund/marathon-battery
1654,NYD000514257,Niagara County Refuse,Wheatfield,NIAGARA,New York,14150,2,Deletion Date,7/30/2004,39.85,,NYD000514257,Deleted,No,www.epa.gov/superfund/niagara-county-refuse
1655,NYD980762520,North Sea Municipal Landfill,North Sea,SUFFOLK,New York,11968,2,Deletion Date,9/27/2005,33.74,,NYD980762520,Deleted,No,www.epa.gov/superfund/north-sea-landfill
1656,NYD991292004,"Pasley Solvents & Chemicals, Inc.",Hempstead,NASSAU,New York,11530,2,Deletion Date,9/26/2011,39.65,,NYD991292004,Deleted,No,www.epa.gov/superfund/pasley-solvents
1657,NYD980592547,Peter Cooper Corporation (Markhams),Dayton,CATTARAUGUS,New York,14138,2,Deletion Date,9/20/2010,30.0,,NYD980592547,Deleted,No,www.epa.gov/superfund/peter-cooper-markhams
1658,NYD980507495,Pfohl Brothers Landfill,Cheektowaga,ERIE,New York,14225,2,Deletion Date,9/22/2008,50.11,,NYD980507495,Deleted,No,www.epa.gov/superfund/pfohl-brothers
1659,NYD001667872,"Radium Chemical Co., Inc.",New York City,QUEENS,New York,11377,2,Deletion Date,3/24/1995,,,NYD001667872,Deleted,No,www.epa.gov/superfund/radium-chemical
1660,NYD001533165,"SMS Instruments, Inc.",Deer Park,SUFFOLK,New York,11729,2,Deletion Date,9/13/2010,37.32,,NYD001533165,Deleted,No,www.epa.gov/superfund/sms-instruments
1661,NYD980780878,Suffern Village Well Field,Village of Suffern,ROCKLAND,New York,10901,2,Deletion Date,5/28/1993,35.57,,NYD980780878,Deleted,No,www.epa.gov/superfund/suffern-wellfield
1662,NYD000511360,Syosset Landfill,Oyster Bay,NASSAU,New York,11791,2,Deletion Date,4/28/2005,54.27,,NYD000511360,Deleted,No,www.epa.gov/superfund/syosset-landfill
1663,NYD002059517,"Tronic Plating Co., Inc.",Farmingdale,SUFFOLK,New York,11735,2,Deletion Date,10/15/2001,45.14,,NYD002059517,Deleted,No,www.epa.gov/superfund/tronic-plating
1664,NYD980652267,Vestal Water Supply Well 4-2,Vestal,BROOME,New York,13850,2,Deletion Date,9/30/1999,42.24,,NYD980652267,Deleted,No,www.epa.gov/superfund/vestal-well-4-2
1665,NYD980506679,Warwick Landfill,Warwick,ORANGE,New York,10990,2,Deletion Date,7/6/2001,29.41,,NYD980506679,Deleted,No,www.epa.gov/superfund/warwick-landfill
1666,NYD980652259,Wide Beach Development,Brant,ERIE,New York,14027,2,Deletion Date,8/30/1994,56.58,,NYD980652259,Deleted,No,www.epa.gov/superfund/wide-beach
1667,NCD001810365,"Martin-Marietta, Sodyeco, Inc.",Charlotte,MECKLENBURG,North Carolina,28214,4,Deletion Date,1/20/2012,51.93,,NCD001810365,Deleted,No,www.epa.gov/superfund/sodyeco
1668,NCD981021157,New Hanover County Airport Burn Pit,Wilmington,NEW HANOVER,North Carolina,28401,4,Deletion Date,9/20/2012,39.39,,NCD981021157,Deleted,No,www.epa.gov/superfund/new-hanover-county-airport-burn-pit
1669,NCD980602163,PCB Spills,Warrenton,WARREN,North Carolina,27589,4,Deletion Date,3/7/1986,,,NCD980602163,Deleted,No,www.epa.gov/superfund/roadside-pcb-spills
1670,NDD980716963,Arsenic Trioxide Site,"Lidgerwood, Rutland, Wyndmere",[blank county],North Dakota,58053,8,Deletion Date,7/5/1996,,,NDD980716963,Deleted,No,www.epa.gov/superfund/arsenic-trioxide
1671,NDD980959548,Minot Landfill,Minot,WARD,North Dakota,58701,8,Deletion Date,4/1/1997,33.58,,NDD980959548,Deleted,No,www.epa.gov/superfund/minot-landfill
1672,OHD057243610,Alsco Anaconda,Gnadenhutten,TUSCARAWAS,Ohio,44629,5,Deletion Date,11/5/2001,42.94,,OHD057243610,Deleted,No,www.epa.gov/superfund/alsco-anaconda
1673,OHD017506171,Arcanum Iron & Metal,Darke County,DARKE,Ohio,45304,5,Deletion Date,8/31/2001,62.26,,OHD017506171,Deleted,No,www.epa.gov/superfund/arcanum-iron-metal
1674,OHD980509616,Bowers Landfill,Circleville,PICKAWAY,Ohio,43113,5,Deletion Date,10/29/1997,50.49,,OHD980509616,Deleted,No,www.epa.gov/superfund/bowers-landfill
1675,OHD980614549,Chemical & Minerals Reclamation,Cleveland,CUYAHOGA,Ohio,44102,5,Deletion Date,12/30/1982,,,OHD980614549,Deleted,No,www.epa.gov/superfund/chemical-minerals-reclamation
1676,OHD980509830,Coshocton Landfill,Franklin Township,COSHOCTON,Ohio,43812,5,Deletion Date,10/7/1998,39.14,,OHD980509830,Deleted,No,www.epa.gov/superfund/coshocton-landfill
1677,OHD061722211,Laskin/Poplar Oil Co.,Jefferson Township,ASHTABULA,Ohio,44047,5,Deletion Date,9/5/2000,35.95,,OHD061722211,Deleted,No,www.epa.gov/superfund/laskin-poplar-oil
1678,OHD980903447,Republic Steel Corp. Quarry,Elyria,LORAIN,Ohio,44035,5,Deletion Date,11/12/2002,29.85,,OHD980903447,Deleted,No,www.epa.gov/superfund/republic-steel-quarry
1679,OKD980620983,Compass Industries (Avery Drive),Tulsa,TULSA,Oklahoma,74107,6,Deletion Date,7/18/2002,36.57,,OKD980620983,Deleted,No,www.epa.gov/superfund/compass-industries
1680,OKD007188717,Double Eagle Refinery Co.,Oklahoma City,OKLAHOMA,Oklahoma,73152,6,Deletion Date,8/21/2008,30.83,,OKD007188717,Deleted,No,www.epa.gov/superfund/double-eagle-refinery
1681,OKD980696470,Fourth Street Abandoned Refinery,Oklahoma City,OKLAHOMA,Oklahoma,73117,6,Deletion Date,8/21/2008,30.67,,OKD980696470,Deleted,No,www.epa.gov/superfund/fourth-street-abandoned-refinery
1682,OK0002024099,Imperial Refining Company,Ardmore,CARTER,Oklahoma,73402,6,Deletion Date,9/19/2013,30.0,,OK0002024099,Deleted,No,www.epa.gov/superfund/imperial-refining
1683,OKD980620868,Mosley Road Sanitary Landfill,Oklahoma City,OKLAHOMA,Oklahoma,73117,6,Deletion Date,9/26/2013,38.06,,OKD980620868,Deleted,No,www.epa.gov/superfund/mosley-road-sanitary-landfill
1684,OKD980748446,Sand Springs Petrochemical Complex,Sand Springs,TULSA,Oklahoma,74063,6,Deletion Date,3/17/2000,28.86,,OKD980748446,Deleted,No,www.epa.gov/superfund/sand-springs-petrochemical
1685,OKD980620967,Tenth Street Dump/Junkyard,Oklahoma City,OKLAHOMA,Oklahoma,73111,6,Deletion Date,11/21/2000,30.98,,OKD980620967,Deleted,No,www.epa.gov/superfund/tenth-street-dump-junkyard
1686,ORD009051442,"Allied Plating, Inc.",Portland,MULTNOMAH,Oregon,97211,10,Deletion Date,11/14/1994,39.25,,ORD009051442,Deleted,No,www.epa.gov/superfund/allied-plating
1687,ORD095003687,"Gould, Inc.",Portland,MULTNOMAH,Oregon,97208,10,Deletion Date,9/30/2002,32.12,,ORD095003687,Deleted,No,www.epa.gov/superfund/gould
1688,ORD071803985,Harbor Oil,Portland,MULTNOMAH,Oregon,97217,10,Deletion Date,6/5/2014,48.0,,ORD071803985,Deleted,No,www.epa.gov/superfund/harbor-oil
1689,ORD068782820,Joseph Forest Products,Joseph,WALLOWA,Oregon,97846,10,Deletion Date,11/4/1999,32.6,,ORD068782820,Deleted,No,www.epa.gov/superfund/joseph-forest-products
1690,ORD052221025,Martin-Marietta Aluminum Co.,The Dalles,WASCO,Oregon,97058,10,Deletion Date,7/5/1996,43.7,,ORD052221025,Deleted,No,www.epa.gov/superfund/martin-marietta-aluminum
1691,PAD075993378,Aladdin Plating,Scott Township,LACKAWANNA,Pennsylvania,18411,3,Deletion Date,11/16/2001,35.57,,PAD075993378,Deleted,No,www.epa.gov/superfund/aladdin
1692,PAD000436436,Ambler Asbestos Piles,Ambler,MONTGOMERY,Pennsylvania,19002,3,Deletion Date,12/27/1996,34.47,,PAD000436436,Deleted,No,www.epa.gov/superfund/amblerasbestos
1693,PAD041421223,"AMP, Inc. (Glen Rock Facility)",Glen Rock,YORK,Pennsylvania,17327,3,Deletion Date,10/2/1996,39.03,,PAD041421223,Deleted,No,www.epa.gov/superfund/amp
1694,PAD987341716,Austin Avenue Radiation Site,Delaware County,DELAWARE,Pennsylvania,19050,3,Deletion Date,4/18/2002,,,PAD987341716,Deleted,No,www.epa.gov/superfund/austinavenue
1695,PAD980538649,Berkley Products Co. Dump,Denver,LANCASTER,Pennsylvania,17517,3,Deletion Date,3/19/2007,30.0,,PAD980538649,Deleted,No,www.epa.gov/superfund/berkleyproducts
1696,PAD000651810,Berks Landfill,Spring Township,BERKS,Pennsylvania,19608,3,Deletion Date,11/14/2008,46.1,,PAD000651810,Deleted,No,www.epa.gov/superfund/berkslandfill
1697,PAD980691760,Brodhead Creek,Stroudsburg,MONROE,Pennsylvania,18360,3,Deletion Date,7/23/2001,31.09,,PAD980691760,Deleted,No,www.epa.gov/superfund/brodheadcreek
1698,PAD980712855,Bruin Lagoon,Bruin Borough,BUTLER,Pennsylvania,16022,3,Deletion Date,9/18/1997,73.11,,PAD980712855,Deleted,No,www.epa.gov/superfund/bruinlagoon
1699,PAD021449244,C & D Recycling,Foster Township,LUZERNE,Pennsylvania,18224,3,Deletion Date,2/26/2018,43.92,,PAD021449244,Deleted,No,www.epa.gov/superfund/cdrecycling
1700,PAD980508527,Craig Farm Drum,Parker,ARMSTRONG,Pennsylvania,16049,3,Deletion Date,9/30/2013,28.72,,PAD980508527,Deleted,No,www.epa.gov/superfund/craigfarm
1701,PAD980552913,Enterprise Avenue,Philadelphia,PHILADELPHIA,Pennsylvania,19153,3,Deletion Date,3/7/1986,40.8,,PAD980552913,Deleted,No,www.epa.gov/superfund/enterpriseavenue
1702,PAD980829329,Hebelka Auto Salvage Yard,Weisenberg Township,LEHIGH,Pennsylvania,18062,3,Deletion Date,9/20/1999,31.94,,PAD980829329,Deleted,No,www.epa.gov/superfund/hebelka
1703,PAD980508618,Hranica Landfill,Buffalo Township,BUTLER,Pennsylvania,16055,3,Deletion Date,9/18/1997,51.94,,PAD980508618,Deleted,No,www.epa.gov/superfund/hranica
1704,PAD980508667,Lackawanna Refuse,Old Forge Borough,LACKAWANNA,Pennsylvania,18518,3,Deletion Date,9/28/1999,36.57,,PAD980508667,Deleted,No,www.epa.gov/superfund/lackawanna
1705,PAD980830921,Lansdowne Radiation Site,Lansdowne,DELAWARE,Pennsylvania,19050,3,Deletion Date,9/10/1991,,,PAD980830921,Deleted,No,www.epa.gov/superfund/lansdowneradiation
1706,PAD980712731,Lehigh Electric & Engineering Co.,Old Forge Borough,LACKAWANNA,Pennsylvania,18518,3,Deletion Date,3/7/1986,30.26,,PAD980712731,Deleted,No,www.epa.gov/superfund/lehighelectric
1707,PAD980712616,McAdoo Associates,McAdoo Borough,SCHUYLKILL,Pennsylvania,18237,3,Deletion Date,12/13/2001,,,PAD980712616,Deleted,No,www.epa.gov/superfund/mcadoo
1708,PAD982366957,"Metropolitan Mirror and Glass Co., Inc.",Frackville,SCHUYLKILL,Pennsylvania,17931,3,Deletion Date,8/16/2005,34.33,,PAD982366957,Deleted,No,www.epa.gov/superfund/metropolitanmirrorglass
1709,PAD980538763,Middletown Air Field,Middletown,DAUPHIN,Pennsylvania,17057,3,Deletion Date,7/10/1997,35.69,,PAD980538763,Deleted,No,www.epa.gov/superfund/middletownairfield
1710,PAD980508766,Moyers Landfill,Eagleville,MONTGOMERY,Pennsylvania,19426,3,Deletion Date,5/27/2014,37.62,,PAD980508766,Deleted,No,www.epa.gov/superfund/moyers
1711,PAD980508865,Presque Isle,Erie,ERIE,Pennsylvania,16505,3,Deletion Date,2/13/1989,40.59,,PAD980508865,Deleted,No,www.epa.gov/superfund/presqueisle
1712,PAD981939200,Publicker Industries Inc.,Philadelphia,PHILADELPHIA,Pennsylvania,19148,3,Deletion Date,11/1/2000,59.06,,PAD981939200,Deleted,No,www.epa.gov/superfund/publicker
1713,PAD002353969,Recticon/Allied Steel Corp.,East Conventry Township,CHESTER,Pennsylvania,19457,3,Deletion Date,9/14/2018,32.06,,PAD002353969,Final,No,www.epa.gov/superfund/recticon
1714,PAD980829261,Reeser's Landfill,Upper Macungie Township,LEHIGH,Pennsylvania,18051,3,Deletion Date,5/31/1990,30.35,,PAD980829261,Deleted,No,www.epa.gov/superfund/reesers
1715,PAD063766828,Resin Disposal,Jefferson Borough,ALLEGHENY,Pennsylvania,15025,3,Deletion Date,10/21/2003,37.69,,PAD063766828,Deleted,No,www.epa.gov/superfund/resindisposal
1716,PAD000439083,"River Road Landfill (Waste Management, Inc.)",Hermitage,MERCER,Pennsylvania,16148,3,Deletion Date,1/29/2004,43.12,,PAD000439083,Deleted,No,www.epa.gov/superfund/riverroad
1717,PAD981034630,Route 940 Drum Dump,Pocono Summit,MONROE,Pennsylvania,18350,3,Deletion Date,11/30/2000,44.06,,PAD981034630,Deleted,No,www.epa.gov/superfund/route940drumdump
1718,PAD980693907,Taylor Borough Dump,Taylor Borough,LACKAWANNA,Pennsylvania,18517,3,Deletion Date,9/30/1999,30.94,,PAD980693907,Deleted,No,www.epa.gov/superfund/taylorborough
1719,PAD980692719,Voortman Farm,Upper Saucon Township,LEHIGH,Pennsylvania,18034,3,Deletion Date,5/31/1989,28.62,,PAD980692719,Deleted,No,www.epa.gov/superfund/voortman
1720,PAD980539407,Wade (ABM),Chester,DELAWARE,Pennsylvania,19013,3,Deletion Date,3/23/1989,36.63,,PAD980539407,Deleted,No,www.epa.gov/superfund/wade
